NOS-HABOFS-LakeErie.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANOS-HABOFS-LakeErie.*&start=1&max=100&f=searchPage
GHRSST-MODIS_T-JPL-L2P.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-MODIS_T-JPL-L2P*%20OR%20fileIdentifier%3AMODIS_T-JPL-L2P*%20OR%20fileIdentifier%3AGHRSST-JPL-L2P-MODIS_T*%20OR%20fileIdentifier%3AJPL-L2P-MODIS_T*&start=1&max=100&f=searchPage
NCRMP-Towed-Benthic-Marianas.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Towed-Benthic-Marianas.*&start=1&max=100&f=searchPage
NCRMP-Benthic-Florida.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Benthic-Florida.*&start=1&max=100&f=searchPage
NCRMP-Towed-Fish-AmSam.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Towed-Fish-AmSam.*&start=1&max=100&f=searchPage
GHRSST-AVHRR_SST_METOP_B_GLB-OSISAF-L3C.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-AVHRR_SST_METOP_B_GLB-OSISAF-L3C*%20OR%20fileIdentifier%3AAVHRR_SST_METOP_B_GLB-OSISAF-L3C*&start=1&max=100&f=searchPage
CRW-TS50km.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ACRW-TS50km.*&start=1&max=100&f=searchPage
NESDIS-OHC.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANESDIS-OHC.*&start=1&max=100&f=searchPage
NCRMP-Climate-Images-AmSam.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Climate-Images-AmSam.*&start=1&max=100&f=searchPage
GHRSST-MUR-JPL-L4-GLOB.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-MUR-JPL-L4-GLOB*%20OR%20fileIdentifier%3AMUR-JPL-L4-GLOB*%20OR%20fileIdentifier%3AGHRSST-JPL-L4UHfnd-GLOB-MUR*%20OR%20fileIdentifier%3AJPL-L4UHfnd-GLOB-MUR*&start=1&max=100&f=searchPage
NCRMP-Urchin-AmSam.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Urchin-AmSam.*&start=1&max=100&f=searchPage
GHRSST-VIIRS_NPP-OSPO-L3U.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-VIIRS_NPP-OSPO-L3U*%20OR%20fileIdentifier%3AVIIRS_NPP-OSPO-L3U*%20OR%20fileIdentifier%3AGHRSST-VIIRS_NPP-OSPO-L3U*%20OR%20fileIdentifier%3AVIIRS_NPP-OSPO-L3U*&start=1&max=100&f=searchPage
NCEI-WOD.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCEI-WOD.*&start=1&max=100&f=searchPage
BOEM-Seeps-Video.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ABOEM-Seeps-Video.*&start=1&max=100&f=searchPage
SAR-WINDS-RSAT2.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3A*SAR-WIND*&start=1&max=100&f=searchPage
NCRMP-CTD-Marianas.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-CTD-Marianas.*&start=1&max=100&f=searchPage
NDBC-TAOBuoy.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANDBC-TAOBuoy.*&start=1&max=100&f=searchPage
GHRSST-NEODAAS-L2P-AVHRR17_L.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-NEODAAS-L2P-AVHRR17_L*%20OR%20fileIdentifier%3ANEODAAS-L2P-AVHRR17_L*&start=1&max=100&f=searchPage
OceanSITES.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AOceanSITES.*&start=1&max=100&f=searchPage
GHRSST-EUR-L3P-NAR_AVHRR_METOP_A.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-EUR-L3P-NAR_AVHRR_METOP_A*%20OR%20fileIdentifier%3AEUR-L3P-NAR_AVHRR_METOP_A*&start=1&max=100&f=searchPage
GHRSST-JPL-L4UHblend-NCAMERICA-RTO_SST_An.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-JPL-L4UHblend-NCAMERICA-RTO_SST_An*%20OR%20fileIdentifier%3AJPL-L4UHblend-NCAMERICA-RTO_SST_An*&start=1&max=100&f=searchPage
GEOSAT-GFO.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGEOSAT-GFO.*&start=1&max=100&f=searchPage
NCRMP-Coral-Demo-AmSam.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Coral-Demo-AmSam.*&start=1&max=100&f=searchPage
OCS-Profile.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AOCS-Profile.*&start=1&max=100&f=searchPage
GHRSST-EUR-L2P-AVHRR17_G.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-EUR-L2P-AVHRR17_G*%20OR%20fileIdentifier%3AEUR-L2P-AVHRR17_G*&start=1&max=100&f=searchPage
GHRSST-GOES15-OSPO-L2P.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-GOES15-OSPO-L2P*%20OR%20fileIdentifier%3AGOES15-OSPO-L2P*%20OR%20fileIdentifier%3AGHRSST-OSDPD-L2P-GOES15*%20OR%20fileIdentifier%3AOSDPD-L2P-GOES15*&start=1&max=100&f=searchPage
NCRMP-Benthic-USVI.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Benthic-USVI.*&start=1&max=100&f=searchPage
GHRSST-AVHRR_SST_NOAA19_NAR-OSISAF-L3C.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-AVHRR_SST_NOAA19_NAR-OSISAF-L3C*%20OR%20fileIdentifier%3AAVHRR_SST_NOAA19_NAR-OSISAF-L3C*&start=1&max=100&f=searchPage
AOML-SEAS.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AAOML-SEAS.*&start=1&max=100&f=searchPage
NCEP-ROFS.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCEP-ROFS.*&start=1&max=100&f=searchPage
GHRSST-EUR-L2P-SEVIRI_SST.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-EUR-L2P-SEVIRI_SST*%20OR%20fileIdentifier%3AEUR-L2P-SEVIRI_SST*&start=1&max=100&f=searchPage
NCRMP-Socio-Florida.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Socio-Florida.*&start=1&max=100&f=searchPage
NCRMP-Socio-AmSam.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Socio-AmSam.*&start=1&max=100&f=searchPage
NCRMP-Socio-PR.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Socio-PR.*&start=1&max=100&f=searchPage
NCRMP-StRS-Images-HI.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-StRS-Images-HI.*&start=1&max=100&f=searchPage
ICOADS-netCDF.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AICOADS-netCDF.*&start=1&max=100&f=searchPage
GHRSST-OSDPD-L2P-MSG02.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-OSDPD-L2P-MSG02*%20OR%20fileIdentifier%3AOSDPD-L2P-MSG02*&start=1&max=100&f=searchPage
NCRMP-STR-Florida.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-STR-Florida.*&start=1&max=100&f=searchPage
GHRSST-VIIRS_NPP-OSPO-L2P.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-VIIRS_NPP-OSPO-L2P*%20OR%20fileIdentifier%3AVIIRS_NPP-OSPO-L2P*%20OR%20fileIdentifier%3AGHRSST-VIIRS_NPP-OSPO-L2P*%20OR%20fileIdentifier%3AVIIRS_NPP-OSPO-L2P*%20OR%20fileIdentifier%3AGHRSST-VIIRS_NPP-OSPO-L2P*%20OR%20fileIdentifier%3AVIIRS_NPP-OSPO-L2P*&start=1&max=100&f=searchPage
NCRMP-Towed-Fish-Marianas.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Towed-Fish-Marianas.*&start=1&max=100&f=searchPage
GEOSAT-GM-ERM.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGEOSAT-GM-ERM.*&start=1&max=100&f=searchPage
